Main ID,Incident ID,Incident Type,Region of Incident,Incident Date,Incident Year,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,Coordinates,UNSD Geographical Grouping,Information Source,URL,Source Quality,latitude,longitude,weather_data,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunrise,sunset,daylight_duration,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2014.MMP00143,2014.MMP00143,Incident,Mediterranean,2014-07-12,2014,July,12.0,,12,,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Bodies found on coast near Tripoli, Libya","32.9511, 13.2042",Uncategorized,IANS,http://bit.ly/1owlyg0,1,32.9511,13.2042,"                       date  weather_code  temperature_2m_max  \
0 2014-07-12 00:00:00+00:00           0.0           29.071501   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             21.7215            25.211082        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       50990.308594                0.0           23.950148   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           46.799999                    72.292801  ",2014-07-12 00:00:00+00:00,0.0,29.0715,21.7215,25.211082,0,0,50990.31,0.0,23.950148,46.8,72.2928
2014.MMP00146,2014.MMP00146,Incident,Mediterranean,2014-07-14,2014,July,1.0,109.0,110,12.0,1.0,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,40 miles off the coast of Libya,"33.6564, 15",Uncategorized,UNHCR,http://bit.ly/1sWPpWs,4,33.6564,15,"                       date  weather_code  temperature_2m_max  \
0 2014-07-14 00:00:00+00:00           0.0               26.15   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               24.65            25.406252        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       51081.605469                0.0           16.965895   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           23.039999                   105.892464  ",2014-07-14 00:00:00+00:00,0.0,26.15,24.65,25.406252,0,0,51081.605,0.0,16.965895,23.039999,105.89246
2014.MMP00148,2014.MMP00148,Incident,Mediterranean,2014-07-17,2014,July,3.0,0.0,3,90.0,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Just off the coast of Garabulli, Libya","32.8343, 14",Uncategorized,Al-Arab Online ,http://bit.ly/1zPFO5S,1,32.8343,14,"                       date  weather_code  temperature_2m_max  \
0 2014-07-17 00:00:00+00:00           0.0              27.468   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0              22.468            24.822166        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       50674.058594                0.0           19.839235   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           29.879999                   326.208282  ",2014-07-17 00:00:00+00:00,0.0,27.468,22.468,24.822166,0,0,50674.06,0.0,19.839235,29.88,326.20828
2014.MMP00149,2014.MMP00149,Incident,Mediterranean,2014-07-17,2014,July,0.0,41.0,41,61.0,,,,Unknown,Sub-Saharan Africa (P),Drowning,Libya,Central Mediterranean,"30 miles off the coast of Tripoli, Libya","33.2423, 13",Uncategorized,The Daily Star,http://bit.ly/1sqWRpz,1,33.2423,13,"                       date  weather_code  temperature_2m_max  \
0 2014-07-17 00:00:00+00:00           1.0           25.049999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                23.9            24.449999        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       50772.621094                0.0           16.981165   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0                23.4                   333.589386  ",2014-07-17 00:00:00+00:00,1.0,25.05,23.9,24.449999,0,0,50772.62,0.0,16.981165,23.4,333.5894
2014.MMP00152,2014.MMP00152,Incident,Mediterranean,2014-07-19,2014,July,2.0,53.0,55,1.0,,,,"Egypt,Syrian Arab Republic",Mixed,Drowning,Egypt,Central Mediterranean,"off the coast of Kafr el-Sheikh governorate, Egypt","31.5818, 31",Uncategorized,Zee News ,http://bit.ly/1rDmowj,1,31.5818,31,"                       date  weather_code  temperature_2m_max  \
0 2014-07-19 00:00:00+00:00           1.0           29.124001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           23.224001            26.159416        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       50201.402344                0.0           27.055143   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           43.560001                   292.744476  ",2014-07-19 00:00:00+00:00,1.0,29.124,23.224,26.159416,0,0,50201.402,0.0,27.055143,43.56,292.74448
2014.MMP00153,2014.MMP00153,Incident,Mediterranean,2014-07-19,2014,July,3.0,0.0,3,104.0,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Off the Libyan coast, northeast of Tripoli","33.4442, 14",Uncategorized,World Bulletin ,http://bit.ly/1mJh3OD,1,33.4442,14,"                       date  weather_code  temperature_2m_max  \
0 2014-07-19 00:00:00+00:00           0.0               26.15   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               24.35            25.285416        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       50697.378906                0.0           20.326454   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           25.559999                   311.470703  ",2014-07-19 00:00:00+00:00,0.0,26.15,24.35,25.285416,0,0,50697.38,0.0,20.326454,25.56,311.4707
2014.MMP00154,2014.MMP00154163,Split Incident,Mediterranean,2014-07-19,2014,July,,151.0,151,,,,,Unknown,Sub-Saharan Africa (P),Drowning,Libya,Central Mediterranean,Between Libya and Malta,"34.5821, 14.2163",Uncategorized,"IOM Libya, Voice of America",http://www.voanews.com/content/scores-of-migrants-murdered-on-smuggler-boat/1965217.html,4,34.5821,14.2163,"                       date  weather_code  temperature_2m_max  \
0 2014-07-19 00:00:00+00:00           0.0               25.75   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                24.4            25.129166        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       51014.621094                0.0           22.218153   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           29.879999                   307.647675  ",2014-07-19 00:00:00+00:00,0.0,25.75,24.4,25.129166,0,0,51014.62,0.0,22.218153,29.88,307.64767
2014.MMP00154,2014.MMP00154162,Split Incident,Mediterranean,2014-07-19,2014,July,29.0,,29,569.0,,,1.0,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Libya,Central Mediterranean,Between Libya and Malta,"34.5821, 14.2163",Uncategorized,"IOM Libya, Voice of America",http://www.voanews.com/content/scores-of-migrants-murdered-on-smuggler-boat/1965217.html,4,34.5821,14.2163,"                       date  weather_code  temperature_2m_max  \
0 2014-07-19 00:00:00+00:00           0.0               25.75   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                24.4            25.129166        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       51014.621094                0.0           22.218153   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           29.879999                   307.647675  ",2014-07-19 00:00:00+00:00,0.0,25.75,24.4,25.129166,0,0,51014.62,0.0,22.218153,29.88,307.64767
2014.MMP00156,2014.MMP00156,Incident,Mediterranean,2014-07-21,2014,July,5.0,14.0,19,61.0,,,,Unknown,Unknown,Drowning,Italy,Central Mediterranean,South of Sicily,"36.3557, 14",Uncategorized,Malta Today ,http://bit.ly/1kPk5Bh,1,36.3557,14,"                       date  weather_code  temperature_2m_max  \
0 2014-07-21 00:00:00+00:00           1.0               25.75   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               24.25            24.685417        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       51392.328125                0.0            34.17157   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           45.360001                   297.270508  ",2014-07-21 00:00:00+00:00,1.0,25.75,24.25,24.685417,0,0,51392.33,0.0,34.17157,45.36,297.2705
2014.MMP00162,2014.MMP00162,Incident,Mediterranean,2014-07-28,2014,July,20.0,108.0,128,22.0,,,,Unknown,Sub-Saharan Africa (P),Drowning,Libya,Central Mediterranean,"60 miles off the coast of Al Khums, Libya","34.4666, 14",Uncategorized,ANSAMed,http://www.ansamed.info/ansamed/en/news/sections/generalnews/2014/07/30/shipwreck-off-libya-20-dead-and-dozens-missing_eff2b88f-dd09-429a-8657-616223095d74.html,1,34.4666,14,"                       date  weather_code  temperature_2m_max  \
0 2014-07-28 00:00:00+00:00           0.0           26.299999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           25.450001            26.041666        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       50271.371094                0.0           25.919998   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           35.639999                    353.36261  ",2014-07-28 00:00:00+00:00,0.0,26.3,25.45,26.041666,0,0,50271.37,0.0,25.919998,35.64,353.3626
2014.MMP00170,2014.MMP00170,Incident,Mediterranean,2014-08-03,2014,August,2.0,170.0,172,200.0,1.0,,1.0,Syrian Arab Republic,Western Asia,Drowning,Libya,Central Mediterranean,50 miles off Libyan coast,"33.499179, 15.490763",Uncategorized,IOM Rome Office ,,4,33.499179,15.490763,"                       date  weather_code  temperature_2m_max  \
0 2014-08-03 00:00:00+00:00           0.0           27.049999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           25.450001            26.299997        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       49474.800781                0.0           31.178993   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           41.039997                    147.18045  ",2014-08-03 00:00:00+00:00,0.0,27.05,25.45,26.299997,0,0,49474.8,0.0,31.178993,41.039997,147.18045
2014.MMP00178,2014.MMP00178,Incident,Mediterranean,2014-08-24,2014,August,170.0,81.0,251,19.0,,,1.0,Unknown,Sub-Saharan Africa (P),Drowning,Libya,Central Mediterranean,"Off shores of al-Qarbouli, 50km east of Tripoli","32.9212, 13.7659",Uncategorized,"Aljazeera, Telegraph, IOM, UNHCR",http://bit.ly/1vYmAHV,4,32.9212,13.7659,"                       date  weather_code  temperature_2m_max  \
0 2014-08-24 00:00:00+00:00           1.0           36.071499   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0             26.1215            30.923584        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47169.183594                0.0           21.267441   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           29.879999                    82.698845  ",2014-08-24 00:00:00+00:00,1.0,36.0715,26.1215,30.923584,0,0,47169.184,0.0,21.26744,29.88,82.698845
2014.MMP00179,2014.MMP00179,Incident,Mediterranean,2014-08-23,2014,August,18.0,8.0,26,73.0,,26.0,,"Côte d'Ivoire,Eritrea,Guinea,Libya,Mali,Palestinian Territories,Somalia,Sudan,Syrian Arab Republic",Unknown,Drowning,Italy,Central Mediterranean,Central Med off the coast of Italy,"35.2823, 15.8752",Uncategorized,IOM Rome and Yahoo! News ,http://yhoo.it/1rsNKbN,4,35.2823,15.8752,"                       date  weather_code  temperature_2m_max  \
0 2014-08-23 00:00:00+00:00           0.0           28.799999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           26.700001            27.608332        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47626.214844                0.0           15.111424   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           20.519999                   204.870636  ",2014-08-23 00:00:00+00:00,0.0,28.8,26.7,27.608332,0,0,47626.215,0.0,15.111424,20.519999,204.87064
2014.MMP00181,2014.MMP00181,Incident,Mediterranean,2014-08-24,2014,August,24.0,,24,364.0,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,Unspecified location between North Africa and Italy.,"34.5671, 14.0625",Uncategorized,IOM Rome and UNCHR,http://www.unhcr.org/53fc58969.html,4,34.5671,14.0625,"                       date  weather_code  temperature_2m_max  \
0 2014-08-24 00:00:00+00:00           0.0                27.6   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               26.85            27.322916        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47399.601562                0.0           23.762726   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           30.599998                    12.379408  ",2014-08-24 00:00:00+00:00,0.0,27.6,26.85,27.322916,0,0,47399.6,0.0,23.762726,30.599998,12.379408
2014.MMP00182,2014.MMP00182,Incident,Mediterranean,2014-08-22,2014,August,1.0,,1,,,,,Unknown,Unknown,Mixed or unknown,Libya,Central Mediterranean,Unspecified location between North Africa and Italy. Body brought to Calabria.,"34.3134, 16.9189",Uncategorized,IOM Rome,,4,34.3134,16.9189,"                       date  weather_code  temperature_2m_max  \
0 2014-08-22 00:00:00+00:00           0.0           28.299999   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                26.9            27.591667        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       47606.792969                0.0           23.400002   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           31.319998                   177.417511  ",2014-08-22 00:00:00+00:00,0.0,28.3,26.9,27.591667,0,0,47606.793,0.0,23.400002,31.319998,177.41751
2014.MMP00189,2014.MMP00189,Incident,Mediterranean,2014-08-29,2014,August,42.0,,42,,8.0,,5.0,Syrian Arab Republic,Western Asia,Drowning,Libya,Central Mediterranean,Tunisian sea near maritime border with Libya,"33.5111, 12",Uncategorized,AFP,http://bit.ly/1ox76Vp,1,33.5111,12,"                       date  weather_code  temperature_2m_max  \
0 2014-08-29 00:00:00+00:00           0.0                27.4   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0               26.65            26.991669        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       46665.144531                0.0           20.073025   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           26.280001                    33.949623  ",2014-08-29 00:00:00+00:00,0.0,27.4,26.65,26.991669,0,0,46665.145,0.0,20.073025,26.28,33.949623
2014.MMP00190,2014.MMP00190,Incident,Mediterranean,2014-08-31,2014,August,,100.0,100,,,,,,Unknown,Drowning,Libya,Central Mediterranean,"Off the shore of al-Qarbouli, Libya","32.8879, 14",Uncategorized,Press Association ,http://bit.ly/1CfRXCk,1,32.8879,14,"                       date  weather_code  temperature_2m_max  \
0 2014-08-31 00:00:00+00:00           0.0           27.681499   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0           24.381498            26.208582        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0          46361.375                0.0           15.580141   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           24.119999                    57.131325  ",2014-08-31 00:00:00+00:00,0.0,27.6815,24.381498,26.208582,0,0,46361.375,0.0,15.580141,24.119999,57.131325
2014.MMP00204,2014.MMP00204,Incident,Mediterranean,2014-09-12,2014,September,3.0,497.0,500,10.0,,,,"Egypt,Palestinian Territories,Sudan,Syrian Arab Republic",Mixed,Drowning,Libya,Central Mediterranean,Unspecified location between Libya and Italy,"33.9069, 14.4141",Uncategorized,IOM Italy,http://bit.ly/YLO09p,4,33.9069,14.4141,"                       date  weather_code  temperature_2m_max  \
0 2014-09-12 00:00:00+00:00           0.0                27.5   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                26.5            26.979166        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       45007.945312                0.0           17.114204   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0               22.68                    91.477783  ",2014-09-12 00:00:00+00:00,0.0,27.5,26.5,26.979166,0,0,45007.945,0.0,17.114204,22.68,91.47778
2014.MMP00205,2014.MMP00205,Incident,Mediterranean,2014-09-12,2014,September,2.0,16.0,18,12.0,,,1.0,Unknown,Unknown,Drowning,Malta,Central Mediterranean,300 Miles SE of Malta,"34.9853, 16.106",Uncategorized,Il Fatto Cronaca,https://archive.vn/wip/r2LBL,3,34.9853,16.106,"                       date  weather_code  temperature_2m_max  \
0 2014-09-12 00:00:00+00:00           1.0           26.950001   

   temperature_2m_min  temperature_2m_mean  sunrise  sunset  \
0                25.6            26.227083        0       0   

   daylight_duration  precipitation_sum  wind_speed_10m_max  \
0       45067.480469                0.0           11.212135   

   wind_gusts_10m_max  wind_direction_10m_dominant  
0           15.119999                   143.755966  ",2014-09-12 00:00:00+00:00,1.0,26.95,25.6,26.227083,0,0,45067.48,0.0,11.212135,15.119999,143.75597
